id,cuisine
44745,greek
12965,thai
39978,cajun_creole
32514,italian
1336,italian
48649,italian
21591,italian
32813,italian
5818,italian
39944,mexican
33274,italian
13429,southern_us
9739,italian
44031,french
25007,italian
29143,italian
41309,italian
17675,italian
5570,southern_us
12206,italian
33553,italian
30898,italian
23937,italian
11454,southern_us
16091,mexican
6058,mexican
18720,mexican
42018,italian
3462,french
19617,italian
18874,southern_us
6416,italian
15063,southern_us
46292,british
38247,italian
36427,italian
47417,italian
4768,southern_us
11626,southern_us
21027,french
22079,italian
20527,french
27846,italian
16236,chinese
46145,italian
7761,italian
34212,irish
17180,thai
4546,italian
44474,italian
37886,italian
17842,italian
27282,italian
979,italian
6895,italian
4150,southern_us
32995,italian
8444,italian
13686,italian
8918,italian
17569,southern_us
19313,italian
23833,italian
4623,french
18164,italian
45780,french
17994,indian
12268,italian
14368,chinese
19242,chinese
21658,italian
32160,italian
20931,italian
30800,italian
33829,italian
29674,italian
36367,french
40547,italian
39583,french
18638,southern_us
10010,french
7084,mexican
30421,italian
24243,french
38417,southern_us
5183,italian
4522,filipino
29727,italian
47928,mexican
11211,italian
10117,french
26611,italian
21852,indian
41769,southern_us
16342,mexican
13694,italian
1173,chinese
12257,french
27392,italian
20360,indian
16090,italian
31245,mexican
23411,mexican
46268,italian
45488,italian
39708,mexican
25281,italian
9057,french
24917,mexican
49532,italian
5491,southern_us
33378,italian
23340,southern_us
13456,mexican
31952,italian
39823,mexican
445,southern_us
28523,southern_us
32201,japanese
5612,italian
44099,mexican
7608,italian
30971,italian
38223,indian
43482,italian
36483,indian
9875,french
18378,mexican
9583,southern_us
13947,southern_us
8681,italian
46374,italian
47034,southern_us
45643,italian
5551,indian
23694,greek
32724,italian
48999,french
5952,southern_us
36593,southern_us
48894,greek
27066,italian
9343,italian
35625,chinese
22159,french
39883,italian
20939,british
21471,british
2208,italian
38731,southern_us
10206,italian
425,italian
11081,italian
48333,french
46536,southern_us
25686,italian
41323,mexican
30523,irish
29731,indian
23018,italian
43425,southern_us
43325,italian
24159,french
2121,irish
15876,french
11191,greek
4338,mexican
4072,italian
29363,italian
29278,french
4276,italian
47413,italian
16670,southern_us
31767,greek
37741,italian
45568,southern_us
13871,french
15015,italian
1536,italian
1466,mexican
10405,mexican
15963,italian
45075,british
2588,italian
17070,mexican
14012,french
44422,italian
14609,italian
46913,italian
5710,italian
16086,italian
48335,italian
41667,italian
20551,british
29812,southern_us
32212,french
18,british
14823,french
30464,italian
31748,mexican
8081,italian
2484,italian
41751,indian
25020,italian
6889,irish
37348,mexican
27337,mexican
21625,italian
43407,mexican
737,italian
42668,italian
36758,japanese
3528,italian
40542,chinese
8277,italian
22826,southern_us
16937,southern_us
8216,italian
10738,french
11932,french
21240,italian
14296,filipino
24128,italian
44718,greek
40317,italian
22385,french
16417,mexican
19098,french
36846,southern_us
10401,japanese
10602,french
16051,italian
25205,italian
45464,italian
8956,italian
23386,italian
7691,italian
21774,italian
49705,italian
34095,italian
40336,italian
44728,southern_us
10843,italian
21666,indian
44202,southern_us
17673,italian
34724,greek
32367,italian
14479,chinese
46203,italian
7485,southern_us
24792,italian
37601,italian
11749,southern_us
40459,mexican
6034,italian
46184,italian
8659,french
28264,southern_us
40788,mexican
25901,japanese
6880,southern_us
26443,mexican
27597,japanese
4679,italian
27054,mexican
33316,italian
28346,greek
46206,french
9856,french
36740,french
38157,mexican
11701,british
43877,italian
21737,italian
17489,mexican
5182,southern_us
47765,thai
36916,chinese
21953,italian
44316,mexican
37928,italian
23423,southern_us
26636,greek
27428,italian
29136,italian
45677,irish
35525,mexican
28707,mexican
4234,irish
45606,italian
6646,italian
1733,french
31169,southern_us
45279,french
14269,italian
26266,mexican
15973,italian
15279,french
33120,southern_us
26073,mexican
25767,southern_us
12044,italian
822,southern_us
13536,italian
1978,italian
3895,french
8427,italian
16946,mexican
9005,italian
42707,japanese
17931,italian
2110,southern_us
21611,chinese
48079,southern_us
22441,italian
43783,italian
49514,southern_us
26278,french
39096,italian
36782,southern_us
31016,italian
41700,southern_us
8046,indian
14017,indian
48126,southern_us
48972,southern_us
21200,french
37825,italian
24835,british
38205,italian
48460,italian
29019,italian
18799,chinese
23742,italian
30089,italian
1400,southern_us
7025,french
19873,british
29374,mexican
45577,southern_us
46375,italian
28377,italian
39019,greek
16754,thai
28648,italian
32006,french
49138,mexican
14159,italian
33747,french
49510,spanish
2118,filipino
14463,filipino
12299,italian
16115,southern_us
30854,southern_us
41412,italian
36655,chinese
31595,mexican
8225,italian
47650,italian
40681,italian
43979,chinese
7934,mexican
45199,filipino
6851,mexican
4006,southern_us
610,italian
18142,italian
34363,southern_us
30475,british
35246,mexican
29020,french
27993,indian
24921,mexican
22164,indian
725,italian
34349,italian
48655,italian
46658,southern_us
28212,italian
27714,japanese
6049,italian
19836,italian
33934,french
1338,mexican
21498,french
27005,southern_us
40168,mexican
4877,mexican
15415,indian
5545,russian
20433,italian
11634,southern_us
25492,italian
21017,greek
22311,italian
17808,italian
30869,southern_us
11794,french
26414,italian
1450,french
17605,french
19789,mexican
25287,chinese
526,cajun_creole
6426,italian
838,french
38921,southern_us
43956,italian
16406,italian
33285,french
45131,italian
44192,indian
36629,french
23975,filipino
46511,southern_us
45907,indian
22734,italian
43589,thai
30287,mexican
23900,italian
11928,mexican
16529,italian
25626,mexican
12962,french
19959,italian
18195,italian
37128,french
25730,french
40554,italian
34484,italian
17596,mexican
47805,mexican
8438,mexican
31594,italian
2308,mexican
40522,italian
42693,italian
48848,brazilian
44560,french
7700,italian
43908,french
3930,southern_us
20940,italian
12360,italian
23094,italian
20327,french
34630,italian
41264,southern_us
25085,spanish
48479,french
31715,italian
29569,italian
39317,italian
15719,mexican
4162,italian
15001,chinese
12123,french
42748,chinese
41905,italian
4484,italian
30867,italian
17319,french
13081,mexican
11899,british
13374,italian
27495,french
18138,italian
14851,french
16111,southern_us
23947,french
5970,chinese
16594,southern_us
5820,italian
28254,french
10280,mexican
45113,indian
26103,mexican
14985,southern_us
35731,mexican
30031,italian
27627,chinese
43874,british
14497,italian
45524,southern_us
42287,italian
5922,chinese
25698,french
19355,italian
24250,italian
11355,italian
40719,italian
17155,italian
4387,mexican
21848,italian
45934,mexican
14669,vietnamese
7153,italian
19848,italian
7324,indian
11419,italian
42599,italian
30771,italian
28371,southern_us
33112,southern_us
49146,french
40340,italian
10502,southern_us
47056,mexican
41269,italian
3350,french
23684,chinese
20727,southern_us
23099,italian
49125,italian
24362,southern_us
44077,italian
22428,southern_us
34271,british
24892,japanese
28073,italian
37462,french
12,italian
49513,southern_us
43115,thai
44461,filipino
41691,italian
24331,british
34010,southern_us
33379,french
22653,southern_us
18136,french
47396,british
373,italian
28717,italian
41036,italian
23119,french
22546,italian
29176,italian
36192,italian
41978,southern_us
16397,french
22951,southern_us
35400,french
18095,italian
12517,italian
37493,italian
3927,italian
1147,italian
1370,italian
18935,italian
10993,spanish
4693,british
10439,italian
17130,irish
1815,southern_us
871,british
18587,italian
34251,greek
12739,southern_us
36588,italian
18833,italian
47216,italian
9988,mexican
31994,mexican
47730,italian
23665,southern_us
36099,italian
20308,southern_us
36430,italian
19185,italian
12413,irish
35605,italian
20708,italian
19801,mexican
32603,mexican
22243,italian
7244,southern_us
37724,greek
22988,italian
41278,french
2244,mexican
5,greek
32270,italian
7837,indian
28188,southern_us
41484,italian
4767,southern_us
13508,french
6806,french
26307,french
33387,italian
9764,italian
4815,british
42662,irish
41477,italian
6417,indian
22285,italian
49476,mexican
26084,italian
44742,italian
19022,italian
32578,southern_us
10514,southern_us
13815,italian
19472,italian
7373,cajun_creole
23280,southern_us
11559,italian
12765,french
40511,southern_us
40858,french
24236,british
16187,italian
42423,southern_us
32296,italian
44908,italian
2833,chinese
25142,italian
7268,filipino
5582,italian
25289,mexican
2838,italian
10185,french
45665,italian
38764,british
33129,italian
18427,southern_us
15256,italian
6477,french
30986,chinese
25978,french
5957,italian
40329,french
11071,italian
48793,french
5115,cajun_creole
40723,spanish
41245,irish
6240,french
4699,british
13769,southern_us
33336,southern_us
4811,italian
18127,italian
42772,italian
45102,japanese
26926,french
47055,greek
15650,italian
26966,french
45230,italian
44400,filipino
26203,chinese
21311,mexican
11945,italian
25732,italian
39567,french
25575,japanese
7211,italian
13410,italian
173,italian
11563,italian
38716,mexican
32625,southern_us
22638,italian
23818,southern_us
8596,french
27471,italian
28233,italian
47682,italian
20385,italian
12567,indian
43903,greek
4925,italian
7818,italian
35051,southern_us
4586,southern_us
20743,chinese
16369,british
13883,british
38849,italian
26017,indian
24719,southern_us
15767,italian
30007,french
34297,italian
30597,french
25578,italian
41719,french
23913,french
11153,southern_us
39196,french
7338,mexican
21090,irish
25451,indian
5482,italian
23031,southern_us
15926,italian
28527,french
40828,moroccan
42196,indian
39387,french
28870,french
15503,mexican
36678,southern_us
38576,italian
16192,brazilian
25622,italian
12687,italian
48280,italian
47405,italian
15140,japanese
20579,french
30880,italian
39040,greek
17487,italian
3762,southern_us
20910,french
19072,mexican
39412,italian
28679,italian
7314,italian
34143,french
5594,southern_us
24503,italian
28432,french
21054,italian
11965,french
30692,chinese
9901,indian
37008,indian
25505,greek
10740,southern_us
21791,mexican
5539,french
19680,french
24129,italian
8351,irish
12701,french
12042,british
26441,italian
21399,indian
43615,mexican
12283,mexican
32715,italian
24499,italian
9035,italian
22563,italian
28467,italian
41765,italian
38064,italian
31087,italian
23005,french
25806,mexican
37930,greek
10879,spanish
40080,french
11216,greek
42099,italian
27377,italian
4453,mexican
9001,italian
27383,italian
18472,italian
22313,italian
31709,italian
38931,southern_us
5261,italian
17530,italian
19071,greek
42108,mexican
7099,italian
10678,southern_us
226,italian
16283,italian
42538,italian
7991,chinese
6127,italian
16011,italian
5664,mexican
19882,indian
48540,italian
45897,italian
46935,indian
738,french
25990,italian
15397,italian
17496,southern_us
29458,southern_us
31331,southern_us
17562,southern_us
12661,mexican
35726,brazilian
34728,italian
32619,italian
14510,irish
25391,mexican
34723,mexican
28055,southern_us
15498,indian
42070,french
26506,french
35888,spanish
40255,italian
2943,italian
48785,french
8979,italian
27068,southern_us
19842,italian
28677,french
27565,french
35410,italian
6149,southern_us
45188,italian
33341,french
15024,italian
35126,italian
19020,southern_us
9491,southern_us
40281,italian
34120,french
6504,british
8285,italian
21811,italian
24014,italian
5134,mexican
7360,italian
47692,italian
41845,british
34326,italian
19249,italian
6843,southern_us
15897,mexican
17032,italian
16293,italian
9128,italian
40249,french
33418,mexican
38161,mexican
24973,italian
30725,french
46619,italian
16252,french
4516,italian
3652,filipino
7704,french
18104,greek
39865,british
22207,italian
29362,french
40422,italian
5285,southern_us
36114,french
26586,indian
49698,southern_us
27718,southern_us
36219,italian
30609,italian
44118,italian
30917,greek
37880,italian
43301,cajun_creole
21584,italian
8328,indian
46508,french
31063,indian
17264,italian
586,french
19414,italian
10375,italian
29177,italian
949,italian
28118,southern_us
4160,italian
24882,southern_us
13571,mexican
11532,mexican
6928,italian
31998,italian
22741,french
13915,french
48633,italian
1011,irish
17649,french
32786,italian
18615,italian
48257,italian
11599,mexican
43063,italian
14526,italian
37125,french
8063,italian
32934,spanish
12139,french
33392,russian
8538,japanese
47527,french
33955,chinese
8088,cajun_creole
33306,french
22004,mexican
49699,british
45344,italian
8924,italian
8965,mexican
37812,southern_us
26605,southern_us
1499,italian
41392,japanese
2338,italian
48685,southern_us
39463,french
16150,indian
42577,french
761,italian
43360,french
47783,british
20532,french
11963,mexican
41456,french
20446,southern_us
34645,italian
4238,french
49502,mexican
6451,italian
18981,italian
35385,italian
2459,italian
32884,italian
4809,italian
14992,italian
36732,italian
33064,italian
16264,italian
46857,french
7003,french
20492,irish
25654,mexican
10849,french
29207,greek
27412,southern_us
47264,southern_us
24155,british
49484,italian
36541,italian
49339,italian
25840,greek
14136,cajun_creole
45538,mexican
31716,french
35893,southern_us
20742,french
1158,southern_us
7742,mexican
14846,french
27770,french
41274,french
43871,jamaican
24983,southern_us
37305,russian
18545,french
41013,southern_us
15782,italian
3892,french
16005,italian
38901,mexican
40350,southern_us
40268,cajun_creole
11941,british
32193,greek
6438,italian
28612,french
34937,french
18750,southern_us
44983,italian
8662,french
10026,italian
784,italian
28879,chinese
5707,indian
45299,french
40004,italian
7800,greek
20166,italian
48006,french
20841,southern_us
23893,italian
20164,italian
45206,chinese
22864,italian
46996,italian
16927,french
678,southern_us
1317,italian
43897,mexican
24269,cajun_creole
11316,french
1902,italian
46191,spanish
31549,chinese
22391,italian
19490,cajun_creole
8356,italian
45697,italian
47308,italian
46898,italian
14830,french
3738,southern_us
33149,italian
36390,mexican
10543,french
22597,italian
49045,mexican
26531,japanese
38356,filipino
31739,mexican
28912,japanese
42828,italian
3903,southern_us
44976,greek
28573,italian
44215,french
35636,cajun_creole
10709,mexican
44787,italian
3263,italian
36111,italian
38476,greek
28105,irish
43568,french
6441,italian
45081,mexican
8666,italian
35983,italian
14186,italian
10143,filipino
2448,italian
26012,chinese
48776,southern_us
39833,british
12533,italian
13637,italian
5998,italian
28339,italian
26881,italian
40945,italian
36422,italian
40041,japanese
38541,italian
35240,indian
44367,italian
18043,italian
35014,italian
30069,italian
16713,british
12339,italian
12234,southern_us
12453,french
22609,french
44725,french
29732,italian
44392,italian
23798,french
24772,french
12345,southern_us
23309,french
40450,italian
28710,italian
8336,italian
3554,french
5668,italian
34033,british
20513,southern_us
1130,italian
30203,french
46316,italian
29023,mexican
22289,french
49330,french
32512,french
4554,cajun_creole
14947,italian
33667,italian
49000,indian
31457,italian
46254,italian
37570,italian
5605,southern_us
24507,italian
30816,chinese
32852,mexican
13107,italian
20463,mexican
85,italian
27025,mexican
40983,filipino
20113,italian
44284,mexican
16999,greek
35662,british
14382,italian
40297,italian
32630,italian
7264,mexican
14867,italian
18802,italian
3985,italian
35155,mexican
17760,british
14474,chinese
28666,indian
38277,mexican
7931,french
49649,southern_us
8266,mexican
29725,mexican
20460,italian
4097,french
44710,italian
6344,italian
11194,french
44716,southern_us
34191,irish
39699,chinese
14929,southern_us
47451,italian
24368,indian
884,italian
5137,french
38574,italian
48792,mexican
49132,french
5669,southern_us
37952,italian
49298,british
41405,cajun_creole
34909,mexican
10767,italian
5721,southern_us
27292,french
18692,italian
27907,mexican
45127,italian
33534,southern_us
26,french
13068,french
45579,italian
28956,southern_us
1201,italian
43090,italian
30197,mexican
27762,italian
43057,italian
24887,italian
43916,italian
544,italian
10438,french
9331,southern_us
649,british
32577,mexican
36873,italian
48446,italian
28909,spanish
1999,italian
42137,italian
48503,indian
49033,korean
1053,italian
5535,southern_us
21864,italian
21042,italian
3321,southern_us
16337,italian
22885,chinese
4020,italian
41425,italian
2830,italian
26570,french
19943,greek
17114,spanish
6009,italian
43791,italian
13681,italian
11385,french
21875,italian
32449,indian
3924,italian
8799,italian
1989,italian
23288,french
23920,italian
46349,southern_us
44238,italian
31337,chinese
14492,french
18368,italian
13781,mexican
42371,italian
20640,mexican
48955,italian
46955,indian
30032,italian
3103,french
19597,french
23435,italian
31446,southern_us
33791,italian
23813,mexican
14538,french
35181,southern_us
6246,spanish
40850,mexican
32080,southern_us
781,southern_us
7679,italian
44640,indian
17645,italian
12454,french
28430,indian
6876,italian
48868,italian
43333,southern_us
9807,italian
27843,italian
45089,italian
41811,mexican
28131,southern_us
23394,italian
29599,southern_us
40086,mexican
20013,southern_us
18134,french
48291,thai
30903,italian
2777,italian
3630,italian
37511,italian
26835,southern_us
7201,japanese
20442,italian
19136,french
40878,italian
1177,italian
43121,italian
11307,french
37617,mexican
25583,southern_us
27863,russian
17830,chinese
18267,mexican
29923,french
27827,italian
4616,indian
9979,italian
2878,italian
40101,italian
13411,greek
9683,southern_us
48733,italian
27233,chinese
25926,filipino
22098,italian
16095,italian
15839,southern_us
10882,french
44004,french
45224,french
40285,japanese
20598,mexican
19307,french
14899,southern_us
36512,french
37453,mexican
4319,italian
28718,mexican
44611,chinese
26031,italian
36988,italian
24182,vietnamese
4727,southern_us
25982,french
9544,italian
48030,italian
47789,italian
16245,italian
12440,italian
32989,southern_us
10582,italian
23028,italian
45653,southern_us
46888,japanese
20392,italian
13453,italian
1300,italian
29343,mexican
27423,italian
46977,mexican
27479,italian
37899,mexican
21177,italian
45590,italian
46775,italian
45416,southern_us
23039,brazilian
26308,italian
23306,italian
42367,italian
41379,italian
16715,italian
33712,british
24136,indian
26094,italian
2212,mexican
19672,italian
42872,french
36661,italian
26319,italian
263,italian
13942,cajun_creole
43311,italian
12743,italian
7519,italian
35601,italian
44197,italian
8617,italian
6573,mexican
13377,italian
31725,italian
13042,italian
2701,southern_us
38137,italian
11356,southern_us
3202,french
15530,french
18012,italian
22683,french
37199,italian
5169,italian
43401,british
7246,southern_us
36491,italian
40868,filipino
8084,italian
45914,italian
32344,italian
27508,southern_us
27323,southern_us
29576,italian
13998,italian
28214,chinese
2918,french
19918,italian
44955,italian
7007,mexican
32164,italian
20929,italian
10380,mexican
28015,chinese
24501,italian
37257,italian
17772,indian
7977,italian
24949,italian
9467,italian
18520,mexican
48539,southern_us
11435,french
44041,brazilian
44022,british
19010,italian
18395,mexican
35008,southern_us
45807,indian
27065,chinese
460,italian
22725,italian
32575,italian
10099,italian
9431,italian
9493,italian
30423,french
11861,french
22632,italian
32893,italian
5868,greek
3938,british
17724,italian
4075,mexican
24174,italian
34798,italian
9407,italian
4008,mexican
6472,southern_us
43384,italian
47289,chinese
27905,cajun_creole
9628,italian
41613,italian
8128,italian
33224,mexican
21571,mexican
41246,southern_us
48240,southern_us
46816,italian
45778,southern_us
13798,italian
31606,italian
43293,italian
27725,mexican
7614,italian
24798,indian
16256,southern_us
10296,southern_us
46895,mexican
18706,italian
25895,italian
42986,french
42194,southern_us
44727,italian
2381,mexican
7850,cajun_creole
21066,french
1427,italian
30832,italian
44593,mexican
35604,italian
42802,italian
30307,italian
8893,southern_us
43086,french
278,southern_us
48861,italian
9641,southern_us
18801,italian
13009,italian
42823,italian
3954,indian
49035,southern_us
34278,italian
25941,french
38577,greek
37973,italian
813,italian
29444,italian
30058,southern_us
34601,italian
42370,italian
9228,french
12638,japanese
37549,mexican
19802,indian
30931,british
22179,irish
44664,mexican
42631,southern_us
23407,french
30557,italian
28888,indian
326,chinese
47891,italian
22600,italian
24737,southern_us
11278,italian
42285,southern_us
18700,italian
11577,italian
5218,southern_us
13220,italian
16992,italian
22967,mexican
16610,chinese
46382,british
28228,indian
18123,italian
25348,southern_us
48051,indian
26379,french
38821,french
44418,mexican
22932,mexican
17089,mexican
17307,french
8828,italian
21515,italian
41525,southern_us
18627,italian
8423,italian
17848,italian
12762,southern_us
2524,mexican
15334,italian
3322,irish
5367,mexican
5255,italian
9150,italian
22599,southern_us
7368,southern_us
25212,italian
29633,italian
26841,italian
20127,french
4992,french
35021,southern_us
47863,italian
530,italian
1974,italian
3006,mexican
23010,french
21593,southern_us
11204,italian
3363,italian
33675,italian
38682,italian
46627,southern_us
12852,italian
37503,southern_us
20805,french
18925,italian
27954,italian
20154,french
11714,italian
11134,spanish
29380,mexican
19736,french
10476,italian
4136,italian
36681,french
35006,italian
36876,mexican
10774,french
27429,italian
9455,italian
5774,italian
48634,italian
37245,french
17279,italian
9366,southern_us
26166,italian
5247,italian
41148,italian
19055,italian
2229,mexican
27352,italian
24718,italian
17647,italian
21324,thai
4946,italian
21404,italian
6849,italian
4572,southern_us
48468,italian
37152,mexican
825,italian
47537,italian
5072,southern_us
18872,mexican
37657,chinese
39345,southern_us
9604,french
5363,italian
12065,italian
12366,italian
15642,chinese
20213,french
16381,mexican
25412,japanese
34973,italian
13475,indian
24334,italian
4428,indian
7273,irish
35903,filipino
41592,cajun_creole
44689,mexican
42405,italian
6995,indian
2577,italian
48095,russian
6623,italian
22733,spanish
36104,southern_us
23779,indian
46697,italian
47965,italian
17225,italian
37106,italian
12615,moroccan
36033,mexican
45146,italian
45800,italian
30163,southern_us
12660,italian
11490,italian
40192,italian
21436,southern_us
48613,italian
1628,mexican
19953,italian
44451,mexican
45922,italian
4804,southern_us
1751,italian
26520,southern_us
39367,japanese
23616,italian
38862,southern_us
21414,mexican
2452,british
27591,indian
14224,korean
36691,french
15391,italian
11104,italian
16206,british
9156,italian
16344,mexican
33295,mexican
47513,italian
5352,french
28741,italian
6847,french
36463,french
14838,southern_us
37311,southern_us
6347,chinese
47812,italian
34919,italian
14812,italian
11772,mexican
44916,southern_us
2014,italian
13041,indian
40815,italian
32713,greek
38272,italian
30770,italian
22254,italian
45828,italian
49113,italian
37876,mexican
30219,mexican
3111,cajun_creole
33267,southern_us
35742,french
15890,mexican
10968,mexican
45879,italian
18676,italian
29425,italian
27055,italian
19485,southern_us
47644,italian
1988,italian
21210,italian
3792,italian
9071,italian
25703,mexican
25404,italian
5791,italian
35221,italian
33813,mexican
21441,italian
10503,italian
17270,british
17560,southern_us
25735,italian
34818,italian
2970,mexican
39582,italian
22358,italian
2864,italian
15823,italian
31475,italian
30636,irish
28962,french
45813,italian
4000,indian
35530,british
974,italian
12382,southern_us
7347,italian
26496,french
33767,italian
48412,italian
40496,mexican
37961,mexican
6571,italian
49304,japanese
34097,italian
10646,mexican
44083,italian
48463,italian
1063,filipino
30583,italian
26237,french
8680,italian
32752,italian
23273,southern_us
5717,italian
2579,italian
45463,french
38241,italian
30514,mexican
13101,mexican
19210,mexican
26502,southern_us
46982,french
21905,mexican
46699,southern_us
15406,mexican
45763,southern_us
721,greek
32708,french
38004,southern_us
17682,indian
46596,irish
48682,italian
31605,mexican
38031,italian
18179,italian
48663,italian
36353,french
4550,italian
35488,japanese
33342,french
25731,french
48838,french
39653,italian
33286,spanish
21344,italian
37156,french
20611,mexican
8869,italian
44038,italian
42754,italian
23823,italian
13596,italian
45059,southern_us
46483,italian
253,filipino
4053,japanese
8559,thai
7844,italian
9188,italian
32548,chinese
26083,mexican
20244,italian
37673,french
668,southern_us
29434,italian
16805,italian
45658,italian
47594,french
7452,italian
22645,italian
42522,italian
23363,french
35610,italian
37631,italian
8879,mexican
38337,southern_us
19826,italian
8844,french
6484,italian
45118,mexican
22731,mexican
20793,italian
16487,italian
24490,irish
15889,mexican
22935,italian
3143,italian
48510,italian
35910,italian
17474,italian
32396,indian
24714,italian
36160,italian
20077,french
28828,french
42205,greek
36725,mexican
10316,italian
33623,italian
39291,british
49350,italian
14699,italian
21702,southern_us
41906,southern_us
4489,mexican
24409,french
29332,italian
8337,southern_us
918,mexican
12435,french
48231,mexican
28383,italian
4545,filipino
13102,southern_us
33947,italian
24615,southern_us
49589,spanish
41481,french
38905,italian
19812,greek
6160,french
38993,italian
34354,japanese
31246,mexican
35369,italian
21637,japanese
49617,italian
23003,italian
40683,southern_us
17920,italian
18021,italian
46780,italian
1684,italian
1953,southern_us
15537,italian
2489,italian
34708,french
47554,italian
30298,italian
23459,italian
2593,southern_us
7216,italian
35883,southern_us
27039,italian
47957,italian
7815,mexican
5270,french
10768,spanish
29740,italian
3068,french
29535,french
7182,mexican
7796,italian
41409,italian
39671,italian
28559,southern_us
32146,italian
23439,greek
31391,italian
42855,indian
11813,italian
48272,southern_us
12263,russian
2787,southern_us
16385,italian
42523,french
26150,japanese
17544,southern_us
29802,italian
4294,italian
12696,southern_us
9075,italian
20159,french
31282,italian
13057,italian
26814,chinese
23909,italian
27882,filipino
43452,italian
40246,greek
8493,french
13302,italian
25606,french
14808,southern_us
40265,french
13155,chinese
28097,southern_us
32076,italian
36969,chinese
13698,italian
38513,southern_us
15605,greek
47688,italian
22326,mexican
43488,southern_us
10245,french
16145,italian
9985,french
37746,italian
41400,french
26614,french
5327,chinese
13015,french
13811,mexican
10180,italian
8164,southern_us
47951,southern_us
42025,japanese
10865,french
16815,italian
1025,french
42784,italian
18319,greek
34353,mexican
44922,indian
16240,mexican
29745,japanese
2336,french
17294,italian
1449,french
30410,southern_us
43341,italian
39594,japanese
8543,mexican
27176,japanese
36562,french
23285,italian
26787,mexican
6506,italian
8552,italian
46196,southern_us
22828,southern_us
43621,southern_us
47602,southern_us
14329,mexican
2924,mexican
5741,french
10485,mexican
12878,italian
21771,mexican
21059,indian
4148,filipino
21537,southern_us
45452,italian
15489,southern_us
46585,southern_us
18791,italian
40072,greek
17587,mexican
7758,irish
2853,italian
18218,italian
21720,french
20872,southern_us
22022,french
17887,italian
11422,southern_us
28294,indian
17435,italian
43716,southern_us
40489,italian
32770,indian
16078,british
46460,moroccan
12472,japanese
14100,japanese
14120,italian
40951,chinese
30897,italian
16708,southern_us
13341,chinese
49029,italian
14064,french
1668,italian
28769,southern_us
7239,italian
25963,british
34427,southern_us
6520,filipino
10300,french
1232,italian
42870,french
33802,italian
46501,southern_us
32949,italian
4085,italian
30682,italian
47315,italian
28249,italian
1084,french
25559,british
30714,southern_us
13272,italian
6781,french
43462,italian
8440,italian
23799,mexican
42977,italian
20214,italian
19527,southern_us
27604,italian
15134,indian
21241,cajun_creole
3240,indian
19794,italian
37385,chinese
5783,italian
30232,southern_us
26019,british
48921,french
20762,japanese
30226,italian
4783,japanese
45445,italian
35042,italian
33632,mexican
38332,southern_us
32651,italian
19338,irish
28320,irish
1488,southern_us
33940,southern_us
2539,southern_us
29026,french
25889,british
23589,filipino
12933,italian
29127,southern_us
3207,french
45732,italian
47696,italian
30481,southern_us
45419,indian
11406,chinese
42319,japanese
35370,french
42436,french
27895,southern_us
1645,irish
8787,italian
7461,italian
29368,italian
29881,italian
32040,italian
7843,italian
6254,southern_us
7747,southern_us
36361,italian
31378,french
27634,italian
48903,chinese
46841,italian
47660,southern_us
37772,italian
18485,italian
36815,indian
45159,french
30140,italian
5126,italian
15363,french
169,italian
14652,japanese
42988,italian
26067,mexican
22917,italian
18652,indian
42035,italian
39445,southern_us
41203,mexican
27623,italian
142,chinese
27341,chinese
41923,italian
49169,italian
16288,southern_us
9043,italian
49711,mexican
21753,chinese
40211,thai
48168,southern_us
29426,italian
45945,italian
33165,mexican
40521,italian
21437,french
47064,mexican
47807,italian
32414,french
11265,french
27139,southern_us
39830,chinese
36628,southern_us
42118,italian
5928,southern_us
37463,italian
36066,southern_us
16508,italian
11464,mexican
17321,southern_us
5914,italian
19438,italian
47580,italian
29886,southern_us
35229,italian
39538,italian
10650,french
48346,italian
44205,japanese
877,chinese
40408,italian
4172,italian
1663,southern_us
29813,french
3292,mexican
6288,italian
37606,italian
26786,italian
2040,italian
38025,italian
10171,french
24997,italian
21397,italian
1217,italian
38381,italian
1409,italian
15901,southern_us
42619,mexican
38670,greek
13511,italian
45294,mexican
41236,mexican
33370,japanese
9032,italian
26182,mexican
21629,italian
19518,indian
11588,italian
3716,italian
47711,italian
47286,french
28877,british
40039,greek
9224,french
24373,italian
45305,indian
30758,southern_us
48652,indian
24586,italian
26338,italian
1670,italian
37582,southern_us
48132,indian
46066,italian
34164,mexican
66,mexican
11006,southern_us
28726,french
13320,chinese
6574,italian
21779,british
42114,italian
12197,italian
35257,mexican
37169,greek
42169,southern_us
16124,mexican
6352,italian
47452,southern_us
7839,italian
5569,french
30849,mexican
25544,french
4887,italian
11538,mexican
35958,southern_us
31577,mexican
12233,italian
43454,mexican
26373,italian
43145,indian
5308,mexican
23614,italian
36948,mexican
12315,italian
30020,italian
19231,southern_us
38534,southern_us
45750,british
48778,italian
20026,mexican
22978,filipino
26662,southern_us
46218,italian
39341,southern_us
38395,french
18871,southern_us
12468,italian
13360,chinese
22233,italian
30352,southern_us
13345,italian
6330,indian
12867,indian
35225,mexican
33826,mexican
36993,italian
44847,italian
10197,french
28737,french
25095,italian
14063,french
811,italian
20335,french
30826,mexican
4452,italian
30862,italian
10282,mexican
47567,southern_us
16553,southern_us
5045,italian
47528,indian
3979,italian
17254,mexican
6293,italian
42706,italian
47432,italian
45496,british
25936,french
46258,italian
36625,indian
4642,southern_us
